Cantidad,Uso Bien o Serv,Espesificaciones,UnidadMedida,Precio
5,MANTENIMIENTO DE ESTACIONAMIENTO,SERVICIO DE MANTENIMIENTO EN ESTACIONAMIENTO,SERVICIO,1000.0000
