15,2,1,GAI,ISRAEL CARRANZA MARQUEZ,04/02/2021,FACEPLATE PARA JACK CAT6A		,,A1ZA,,2,20,PZA,04/02/2021,70,611302000,C340500CA1,,,MXN,AX102655 FACEPLATES AND PANELS - KEYCONNECT FACEPLATES 1-PORT W/ID WINDOWS SINGLE-GANG MARCA BELDEN	,,,,,,,
15,2,2,GAI,ISRAEL CARRANZA MARQUEZ,04/02/2021,CARTUCHOS PARA ETIQUERADORA BROTHER		,,A1ZA,,2,10,PZA,04/02/2021,860,611302000,C340500CA1,,,MXN,"CARTUCHOS DE ETIQUETAS PARA BROTHER PT-E550WVP
PT-E550WVP	",,,,,,,
15,2,3,GAI,ISRAEL CARRANZA MARQUEZ,04/02/2021,CINCHOS NILON NEGROS 15 CM		,,A1ZA,,2,6,BAG,04/02/2021,40,611302000,C340500CA1,,,MXN,BOLSAS CON CINCHOS DE 15 CM NEGROS DE NILON	,,,,,,,
15,2,4,GAI,ISRAEL CARRANZA MARQUEZ,04/02/2021,BOBINA DE CABLE CAT6A MARCA BELDEN AZUL		,,A1ZA,,2,6,PZA,04/02/2021,315,611302000,C340500CA1,,,MXN,10GX24 MULTI-CONDUCTOR - ENHANCED CATEGORY 6A NONBONDED-PAIR CABLE AZUL	,,,,,,,
15,2,5,GAI,ISRAEL CARRANZA MARQUEZ,04/02/2021,PINZAS DE MICRO CORTE MARCA STEREN		,,A1ZA,,2,3,PZA,04/02/2021,199,611302000,C340500CA1,,,MXN,PINZA PARA MICRO CORTE MARCA STEREN	,,,,,,,
15,2,6,GAI,ISRAEL CARRANZA MARQUEZ,04/02/2021,HERRAMIENTA PARA REMATADO BELDEN.		,,A1ZA,,2,3,PZA,04/02/2021,3336,611302000,C340500CA1,,,MXN,AX100749 BELDEN HERRAMIENTA DE IMPACTO GIGAFLEX	,,,,,,,
